COMPOSER,YEAR,INSTR,OPUS,NUMBER,KEY,METER,FORM,MM#,FREQ,M#,GLOBAL_SEC,LOCAL_SEC,CAD,GLOBAL_RN,AMBIG,STAGE_1_CPT,STAGE_2_CPT,STAGE_3_CPT,STAGE_4_CPT,STAGE_5_CPT,STAGE_6_CPT,STAGE_7_CPT,STAGE_8_CPT,STAGE_9_CPT,STAGE_10_CPT,STAGE_11_CPT,STAGE_12_CPT,BL_PAROXY_R,BL_DESCEND_C
"Chopin, Fryderyk Franciszek",1835,piano,67,3,CM,3/4,RB,56,1,36,B,n/a,HC,"V/V,V",Y,"[35,2.5],[6,2]","[35,3],[7,2]","[35,3.5],[1,2]","[36,1],[7,2]","[36,1.5],[6,2]","[36,2],[5,2]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835,piano,67,3,CM,3/4,RB,56,1,40,B,n/a,HC,"V/V,V",N,"[39,2.5],[6,2]","[39,3],[7,2]","[39,3.5],[1,2]","[40,1],[7,2]","[40,1.5],[1,6]","[40,2],[2,7]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,4,"4,12,40,48",A,n/a,PAC,"V,i",Y,"[3,1],[2]","[3,1.5],[3]","[3,2],[4,1]","[3,3],[3,1]","[3,3.5],[2,1]","[4,1],[2]","[4,1.5],[3]","[4,2],[1,1]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,3,"8,16,44",A,n/a,PAC,"V/V,v",N,"[7,3],[7,2]","[7,3.5],[#6,2]","[8,1],[5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,2,"20,28",B,n/a,IAC,"V/III,III",Y,"[19,1],[4,7]","[19,1.5],[5,7]","[19,3.5],[4,7]","[20,1],[3,3]","[20,1.75],[7,3]","[20,2],[5,7]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,1,24,B,n/a,HC,"iv,V",N,"[23,3],[4,4]","[24,1],[2,5]","[24,1.5],[#7,5]","[24,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,1,33,B,n/a,HC,"V/V,V",Y,"[32,2],[#1,5]","[32,2.75],[2,5]","[32,3],[3,5]","[32,3.75],[2,5]","[33,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,1,36,B,n/a,HC,V,Y,"[35,2],[#1,5]","[35,2.75],[2,5]","[35,3],[3]","[35,3.75],[2]","[36,1],[6]","[36,3],[5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,1,Cm,3/4,RB,53,1,53,A',n/a,PAC,"V,i",N,"[51,2],[4,6]","[51,3],[3,6]","[51,3.5],[2,6]","[52,1],[2,6]","[52,1.5],[3,6]","[52,2],[1,6]","[53,1],[1,2]","[53,1.5],[1,3]","[53,2],[1,1]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,2,Bm,3/4,CT,64,2,"4,12",A,a,PC,"iv/V,v",Y,"[3,1],[3,1]","[3,1.33],[4,1]","[3,1.66],[3,1]","[3,2],[2,5]","[3,3],[1,5]","[4,1],[7,5]","[4,1.5],[#6,5]","[4,2],[5,5]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,2,Bm,3/4,CT,64,2,"8,16",A,a,PAC,"V,i",N,"[7,3],[4,5]","[8,1],[3,1]","[8,1.5],[2,1]","[8,2],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,2,Bm,3/4,CT,64,4,"20,28,52,60",A,b,IAC,"V/VII,VII",Y,"[19,3],[2,4]","[19,3.5],[1,4]","[20,1],[7,7]","[20,1.5],[1,7]","[20,2],[2,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,2,Bm,3/4,CT,64,4,"24,32*,56,64*",A,b,PAC,"V/V,v",N,"[23,1],[#4,2]","[23,1.5],[5,2]","[23,2],[#6,2]","[23,3],[7,2]","[24,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,2,Bm,3/4,CT,64,2,"40,48",B,n/a,PAC,"V/VII,VII",N,"[39,1],[5,4]","[39,1.5],[#4,4]","[39,2],[5,4]","[39,3],[3,4]","[40,1],[2,7]","[40,2],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,4,"12,16*,82,86*",A,n/a,PC,"IV,I",N,"[11,1],[2,4]","[11,1.75],[1,6]","[11,2],[6,1]","[11,3],[4,4]","[12,1],[3,1]","[12,1.75],[6,1]","[12,2],[5,3]",n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,4,"20,24*,90,94*",A,n/a,PAC,"V,I",N,"[19,1],[7,5]","[19,1.75],[6,7]","[19,2],[5,4]","[19,3],[4,5]","[20,1],[3,1]","[20,1.75],[2,1]","[20,2],[1,3]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,2,"28,36",B,a,PAC,"V/bVII,bVII",N,"[27,1],[5,4]","[27,2.5],[4,4]","[27,3],[b3,4]","[27,3.5],[1,4]","[28,1],[1,b7]","[28,1.5],[2,b7]","[28,2],[b7,4]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,1,32,B,a,PAC,"V/VI,VI",N,"[31,1],[#4,3]","[31,2.5],[3,3]","[31,3],[2,3]","[31,3.5],[7,3]","[32,1],[7,6]","[32,1.5],[#1,6]","[32,2],[6,3]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,2,"48,56",B,b,PAC,"V/III,iii",N,"[47,1],[#2,7]","[47,1.5],[#4,7]","[47,2],[6,#4]","[47,3.5],[5,#4]","[48,1],[#4,3]","[48,3],[3,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,3,DbM,3/4,CT,95,1,64,B,c,PAC,"V/VI,vi",N,"[63,1],[1,3]","[63,1.75],[1,3]","[63,2],[#5,7]","[63,3.75],[7,7]","[64,1],[7,6]","[64,1.75],[6,6]","[64,2],[6,6]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,2,"12,108",A,n/a,HC,V,Y,"[11,1],[4,5]","[11,1.75],[5,5]","[11,2],[6,5]","[11,3],[6,4]","[11,3.5],[5,3]","[12,1],[4,2]","[12,1.5],[3,1]","[12,2],[2,#7]","[12,2.5],[1,6]","[12,3.5],[6,4]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,2,"22,118",A,n/a,IAC,"V,i",Y,"[21,3.5],[3]","[22,1],[2,5]","[22,1.75],[1,5]","[22,2],[2,5]","[22,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,1,31,A,n/a,HC,"i,V",N,"[30,3],[3,1]","[31,1],[2,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,2,"36,52",B,a,PAC,"V,i",N,"[35,1],[4,5]","[35,3],[3,5]","[35,3.5],[2,5]","[36,1],[3,1]","[36,1.75],[3,#4]","[36,2],[1,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,2,"39,55",B,a,PC,"iv/V,v",Y,"[38,1],[3,1]","[38,1.75],[3,#4]","[38,2],[1,5]","[38,3],[5,1]","[39,1],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,2,"44,60",B,a,PAC,"V/V,v",N,"[43,1],[1,2]","[43,3],[7,2]","[43,3.5],[#6,2]","[44,1],[7,5]","[44,1.75],[7,#1]","[44,2],[5,2]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,1,80,B,b,IAC,"V/VII,VII",N,"[78,3],[2,7]","[79,1],[2,4]","[79,1.75],[1,4]","[79,2],[#7,4]","[79,3],[1,4]","[80,1],[5,7]","[80,3],[4,7]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,1,96,B,b,HC,"VII,V/VII",Y,"[96,2],[2,2]","[96,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1835-1837,piano,30,4,C#m,3/4,CT,139,1,139,CD,n/a,PC,"iv,i",Y,"[138,1],[1]","[138,1.5],[6]","[138,2],[4]","[138,3],[1]","[139,1],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,1,G#m,3/4,CT,48,4,"8,12,44,48",A,n/a,PAC,"V,i",N,"[7,3],[2,5]","[4,1],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,1,G#m,3/4,CT,48,1,16,B,a,HC,"ct7,V/III",N,"[15,3],[#3,7]","[16,1],[4,7]","[16,1.75],[1,7]","[16,2],[7,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,1,G#m,3/4,CT,48,1,20,B,a,HC,"V/VII,V/III",N,"[20,1],[7]","[20,1.75],[#6]","[20,2],[3,4]","[20,3],[2,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,1,G#m,3/4,CT,48,2,"28,36",B,b,IAC,"V/III,III",N,"[27,1],[6,7]","[27,2],[7,4]","[27,3.5],[4,4]","[28,1],[5,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,8,"4,12,36,44,77,85,109,117",A,a,HC,"I,V",N,"[3,1],[5,1]","[3,1.5],[1,1]","[3,2],[1,1]","[3,2.33],[2,1]","[3,2.66],[1,1]","[3,3],[7,1]","[3,3.5],[6,1]","[4,1],[7,5]","[4,3],[5,5]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,8,"8,16,40,48,81,89,113,121",A,a,PAC,"V,I",N,"[7,1],[5,5]","[7,1.5],[7,5]","[7,2],[7,5]","[7,2.33],[1,5]","[7,2.66],[7,5]","[7,3],[6,5]","[7,3.5],[5,5]","[8,1],[1,1]",n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,4,"20,28,93,101",A,b,HC,"V,V/V",N,"[19,1],[2,5]","[19,1.5],[5,5]","[19,2],[5,5]","[19,2.33],[6,5]","[19,2.66],[5,5]","[19,3],[#4,5]","[19,3.5],[3,5]","[20,1],[#4,2]","[20,3],[2,2]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,4,"24,32,97,105",A,b,PAC,"V/V,V",N,"[23,1],[2,2]","[23,1.5],[#4,2]","[23,2],[#4,2]","[23,2.33],[5,2]","[23,2.66],[#4,2]","[23,3],[3,2]","[23,3.5],[2,2]","[24,1],[5,5]",n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,1,56,B,a,HC,"V/bIII,V/bVI",N,"[55,1],[5,b7]","[55,1.75],[5,6]","[55,2],[5,b7]","[55,2.75],[5,1]","[55,3],[4,b7]","[56,1],[4,b3]","[56,1.75],[4,6]","[56,2],[4,b7]","[56,2.75],[4,2]","[56,3],[b3,b3]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,1,64,B,a,PAC,"V/bI,bI",N,"[63,1],[b3,b5]","[63,1.75],[b3,4]","[63,2],[b3,b5]","[63,2.75],[b3,bb6]","[63,3],[b2,b5]","[64,1],[b2,b1]","[64,1.75],[b2,4]","[64,2],[b2,b5]","[64,2.75],[b2,b7]","[64,3],[b1,b1]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,1,72,B,b,IAC,"V/V,V",N,"[71,1],[1,2]","[71,1.33],[1,2]","[71,1.66],[1,2]","[71,2],[1,2]","[71,3],[1,2]","[72,1],[1,5]","[72,1.33],[1,5]","[72,1.66],[1,5]","[72,3],[1,5]","[72,3.5],[7,5]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,2,"125,133",CD,n/a,PC,"iv,I",Y,"[125,1],[2,1]","[125,1.5],[4,1]","[125,2],[4,1]","[125,2.5],[4,1]","[125,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,2,DM,3/4,CT,136,1,129,CD,n/a,PAC,"V,I",Y,"[129,1],[7,1]","[129,1.5],[2,1]","[129,2],[2,1]","[129,2.5],[2,1]","[129,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,3,CM,3/4,T,48,4,"4,12,36,44",A,n/a,PAC,"V,I",Y,"[2,3.5],[#1,5]","[3,1],[2,7]","[3,1.75],[#2,7]","[3,2],[3,5]","[3,3.5],[2,5]","[4,1],[1,1]","[4,1.75],[7,1]","[4,2],[1,1]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,3,CM,3/4,T,48,2,"8,40",A,n/a,HC,"V/V,V",N,"[6,3.5],[7,6]","[7,1],[1,2]","[7,1.75],[#1,2]","[7,2],[3,6]","[7,3],[3,2]","[7,3.5],[2,2]","[8,1],[#1,5]","[8,1.75],[2,5]","[8,2],[5,5]",n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,3,CM,3/4,T,48,2,"16,48",A,n/a,PAC,"V,I",N,"[14,3.5],[6,5]","[15,1],[7,5]","[15,1.75],[1,5]","[15,2],[3,5]","[15,3.5],[2,5]","[16,1],[7,1]","[16,1.75],[1,1]","[16,2],[1,1]",n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,3,CM,3/4,T,48,2,"20,28",B,n/a,IAC,"V/bVI,bVI",Y,"[19,1],[6,b3]","[19,1.5],[b7,b3]","[19,2],[1,b2]","[19,3],[b2,b2]","[20,1],[2,b6]","[20,3],[b3,b6]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,3,CM,3/4,T,48,2,"24,32",B,n/a,PAC,"V/bVI,bVI",N,"[23,1],[7,b3]","[23,1.5],[1,b3]","[23,2],[b2,b3]","[23,3.5],[1,b3]","[24,1],[b7,b6]","[24,1.5],[b6,b6]","[24,2],[b7,b3]","[24,3],[b6,b3]",n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,5,"8,32,72,96,200",A,a,IAC,"V/V,v",Y,"[6,3],[2]","[7,1.5],[1]","[7,2],[7]","[7,3],[#6]","[8,1],[7]","[8,2],[2]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,5,"12,36,76,100,204",A,a,PAC,"V/V,V",N,"[12,1],[1,2]","[12,1.5],[#7,2]","[12,2],[5,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,12,"18,20,42,44,82,84,106,108,210,212,215,216",A,a,PAC,"V/bII,bII",N,"[18,1],[b5,3]","[18,1.75],[b5,6]","[18,2],[b5,3]","[18,3],[4,b2]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,2,"56,120",A,b,PC,"iv/bI,bI",Y,"[55,3],[b4,b6]","[56,1],[b6,b1]","[56,1.75],[b5,b1]","[56,2],[b2,b1]","[56,2.75],[3,b1]","[56,3],[b1,b5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,2,"63,127",A,b,HC,"bi,V",N,"[62,3],[b5,b5]","[63,1],[4,5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,2,"136,152",B,a,HC,"V/#III,V/#VI",N,"[135,1],[#5,#2]","[135,1.75],[#6,#2]","[135,2],[1,#6]","[135,3],[#7,#6]","[136,1],[#5,#3]","[136,2],[#5,#5]","[136,3],[5,2]",n/a,n/a,n/a,n/a,n/a,2,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,2,"144,160",B,a,PAC,"V/#III,#iii",N,"[143,1],[#7,#7]","[143,1.5],[#4,#7]","[143,2],[#6,#6]","[143,3.5],[5,#6]","[144,1],[#3,#3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,2,"168,184*",B,b,IAC,"ct7,I",N,"[168,1],[#3,1]","[168,1.75],[4,1]","[168,2],[#6,1]","[168,3],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,1,176,B,b,HC,V,Y,"[176,1.75],[#6]","[176,2],[5]","[176,2.75],[#6]","[176,3],[5]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1836-1838,piano,33,4,Bm,3/4,CT,224,1,224,A',a,PAC,"V,i",N,"[224,1],[2,5]","[224,1.75],[5,5]","[224,2],[2,5]","[224,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,1,Em,3/4,CT,68,4,"8,16,64,68",A,n/a,PC,"iv,i",N,"[7,1],[6]","[7,1.5],[3]","[7,2],[b2]","[7,3],[1]","[7,3.5],[3]","[8,1],[1]",n/a,n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,1,Em,3/4,CT,68,4,"24,32,48,56",B,a,PC,"ii/#VII,#vii",Y,"[23,1],[#7]","[23,3],[#7,#7]","[24,1],[#7,#7]","[24,3],[#7,#7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,1,Em,3/4,CT,68,1,36,B,b,IAC,"V/V,V",N,"[35,1],[#7,2]","[35,1.5],[#6,2]","[35,2],[#3,2]","[35,2.5],[2,2]","[35,3],[5,#3]","[35,3.5],[#6,2]","[36,1],[#7,5]",n/a,n/a,n/a,n/a,n/a,0,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,1,Em,3/4,CT,68,1,40,B,b,PAC,"V/#III,#iii",N,"[39,1],[#4,#2]","[39,2],[5,#2]","[39,3.5],[#2,#7]","[40,1],[#4,#3]","[40,1.5],[4,#3]","[40,2],[#3,#3]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,4,"9,21,29,76*",A,n/a,IAC,"V,I",N,"[8,1],[5,5]","[8,1.5],[2,5]","[8,2],[3,4]","[8,2.5],[4,4]","[8,3],[6,4]","[8,3.5],[5,4]","[9,1],[4,1]","[9,1.5],[4,1]","[9,2],[4,1]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,4,"17,19,63,65",A,n/a,IAC,V/bIV/bIV,N,"[16,1],[bb7,b1]","[16,1.5],[4,b1]","[16,2],[b5,bb7]","[16,2.5],[bb7,bb7]","[16,3],[b2,bb7]","[16,3.5],[b1,bb7]","[17,1],[b6,b4]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,1,37,A,n/a,IAC,"V/bIII,bIII",N,"[36,1],[b6,b7]","[36,1.5],[3,b7]","[36,2],[4,b6]","[36,2.5],[b6,b6]","[36,3],[1,b6]","[36,3.5],[b7,b6]","[37,1],[5,b3]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,1,39,A,n/a,PAC,"V/bIII,bIII",N,"[38,1],[b6,b7]","[38,1.5],[3,b7]","[38,2],[4,b6]","[38,2.5],[b6,b6]","[38,3],[1,b6]","[38,3.5],[b7,b6]","[39,1],[b3,b3]",n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,1,46,B,n/a,PAC,"V/bVI,bVI",N,"[46,1],[b3,b3]","[46,1.33],[b3,b3]","[46,1.66],[b3,b3]","[46,2],[b3,b3]","[46,3],[b6,b6]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,1,49,B,n/a,PAC,"V/IV,iv",N,"[49,1],[1,1]","[49,1.33],[1,1]","[49,1.66],[1,1]","[49,2],[1,1]","[49,3],[4,4]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,2,BM,3/4,T,78,1,53,B,n/a,PAC,"V,i",N,"[53,1],[5,5]","[53,1.33],[5,5]","[53,1.66],[5,5]","[53,2],[5,5]","[53,3],[1,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,3,"8,16,60",A,a,IAC,"V,I",N,"[7,1],[2,5]","[7,1.5],[3,5]","[7,2],[4,5]","[7,2.5],[5,5]","[7,3],[6,5]","[7,3.5],[#4,5]","[8,1],[5,1]","[8,1.75],[#4,1]","[8,2],[5,5]","[8,2.5],[#4,5]","[8,3],[5,5]",n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,4,"20,28,64,72",A,b,IAC,"V,I",N,"[19,3.5],[2,5]","[20,1],[4,1]","[20,1.5],[3,1]","[20,2],[3,1]","[20,2.5],[#2,1]","[20,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,3,"24,32*,68",A,b,PAC,"V/III,iii",N,"[23,3.5],[7,7]","[24,1],[#4,3]","[24,1.5],[5,3]","[24,1.75],[5,#4]","[24,2],[3,6]","[24,3],[3,5]",n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,2,"36,40*",B,a,PAC,"V/III,iii",Y,"[35,3.5],[5,3]","[36,1],[#4,3]","[36,2],[3,3]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,1,44,B,b,PAC,"V/III,III",Y,"[43,2],[7,7]","[43,2.5],[#2,7]","[43,3],[#1,7]","[43,3.5],[#2,7]","[44,1],[3,7]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,1,48,B,b,PAC,"V/III,III",N,"[47,2],[#5,3]","[47,2.5],[7,3]","[47,3],[6,3]","[47,3.5],[6,#2]","[48,1],[#5,3]","[48,1.5],[#2,3]","[48,2],[3,3]",n/a,n/a,n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,3,AbM,3/4,CT,74,1,74,A',b,IAC,"V,I",N,"[73,3],[7,5]","[74,1],[7,1]","[74,1.75],[1,1]","[74,2],[1,1]","[74,2.5],[2,1]","[74,3],[3,1]",n/a,n/a,n/a,n/a,n/a,n/a,1,0
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,2,"8,80",A,a,PC,"iv,i",Y,"[7,3],[6,6]","[8,1],[5,1]",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,2,"16,88",A,a,PAC,"ct7,III",Y,"[14,3],[#4,#6]","[15,1],[5,3]","[15,1.5],[6,3]","[15,2],[#6,7]","[15,2.5],[1,7]","[15,3],[7,7]","[15,3.5],[2,7]","[16,1],[4]","[16,1.5],[3]","[16,2],[2]","[16,2.5],[3]",n/a,1,2
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,4,"20,28,92,100",A,b,PAC,"V,I",N,"[19,1],[5,5]","[19,1.5],[#4,5]","[19,2],[5,2]","[19,2.5],[#6,2]","[19,3],[5,2]","[19,3.5],[4,2]","[20,1],[#3,1]","[20,1.75],[#2,1]","[20,2],[#3,#3]","[20,3],[1,#3]",n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,3,"24,32,96",A,b,PAC,"V,I",N,"[23,1],[#6,5]","[23,1.5],[5,5]","[23,2],[4,5]","[23,2.5],[#6,5]","[23,3],[#7,5]","[23,3.5],[5,5]","[24,1],[2,1]","[24,1.75],[#3,1]","[24,2],[1,5]",n/a,n/a,n/a,1,1
"Chopin, Fryderyk Franciszek",1838-1839,piano,41,4,C#m,3/4,CT,139,1,36,B,a,IAC,"V/IV,IV",Y,"[34,3],[7,1]","[35,1.75],[#7,4]","[35,2],[#7,1]","[35,3],[1,1]","[36,1],[#3,1]","[36,1.75],[4,1]","[36,2],[1,1]",n/a,n/a,n/a,n/a,n/a,1,1
